method,case_id,category,archive_name,member_name,context,tags,input_bytes,expected_status,expected_ok,expected_classified,expected_bytes_preserved,actual_ok,actual_classified,actual_bytes_preserved,filter_decision,extraction_outcome,outside_write_clean,link_behavior,metadata_behavior,parse_ok,zipfile_contrast,external_security_not_tested,tarfile_data_filter_available,tarfile_tar_filter_available,tarfile_fully_trusted_filter_available,correct,fail_reason,expected_fail_naive,elapsed_ms,output_chars,note
custom_reject_special_files_filter,T002,safe_regular_file,test_widget,test_widget/nested/config.json,safe_member,safe_regular_file,30,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.970187,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T003,safe_directory,fictional_event,fictional_event/data/,safe_member,safe_directory,21,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.64671,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T004,dot_component,toy_archive,toy_archive/./note.txt,safe_member,dot_component,22,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.257687,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T005,redundant_separator,demo_payload,demo_payload//safe.txt,safe_member,redundant_separator,22,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.158682,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T006,traversal_path,sample_bundle,../outside.txt,traversal_member,"traversal_path,naive_negative",14,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.092551,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T007,traversal_path,synthetic_report,sample_bundle/../../etc/passwd,traversal_member,"traversal_path,naive_negative",30,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.52082,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T008,absolute_path,example_note,/etc/passwd,absolute_path,"absolute_path,naive_negative",11,error,True,True,True,True,False,True,reject,,True,,blocked,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; metadata_behavior: expected preserved, got blocked",False,2.654923,248,custom_reject_special (REAL): blocked – [Errno 13] Permission denied: '/etc/passwd'
custom_reject_special_files_filter,T009,absolute_path,example_project,/tmp/evil.txt,absolute_path,"absolute_path,naive_negative",13,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.062555,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T010,windows_drive_path,test_widget,C:/temp/file.txt,windows_path_caveat,windows_drive_path,16,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,5.045535,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T011,unc_path,fictional_event,//server/share/file.txt,windows_path_caveat,unc_path,23,error,True,True,True,True,False,True,reject,,True,,blocked,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; metadata_behavior: expected preserved, got blocked",False,2.823349,245,custom_reject_special (REAL): blocked – [Errno 13] Permission denied: '//server'
custom_reject_special_files_filter,T012,absolute_path,toy_archive,/leading/slash.txt,absolute_path,absolute_path,18,error,True,True,True,True,False,True,reject,,True,,blocked,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; metadata_behavior: expected preserved, got blocked",False,2.72394,245,custom_reject_special (REAL): blocked – [Errno 13] Permission denied: '/leading'
custom_reject_special_files_filter,T013,backslash_path,demo_payload,demo_payload\subdir\file.txt,windows_path_caveat,backslash_path,28,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.121455,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T014,unicode_filename,sample_bundle,sample_bundle/café.txt,unicode_path,unicode_filename,23,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.442341,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T015,unicode_filename,synthetic_report,synthetic_report/café.txt,unicode_path,unicode_filename,27,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.426379,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T016,unicode_filename,example_note,example_note/📦.txt,unicode_path,unicode_filename,21,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.01897,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T017,long_path,example_project,example_project/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/deep.txt,unicode_path,long_path,84,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,34.116796,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T018,shell_metachar_filename,test_widget,test_widget/sp ace $HOME `id`.txt,safe_member,shell_metachar_filename,33,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.869952,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T019,control_character_filename,fictional_event,"fictional_event/bad
name.txt",safe_member,control_character_filename,28,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.968416,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T020,symlink_inside,toy_archive,toy_archive/link_inside,symlink_caveat,symlink_inside,23,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.551955,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T021,symlink_outside,demo_payload,demo_payload/evil_link,symlink_caveat,"symlink_outside,naive_negative",22,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.528368,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T022,symlink_follow_caveat,sample_bundle,sample_bundle/tricky.txt,symlink_caveat,symlink_follow_caveat,24,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.825896,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T023,hardlink_inside,synthetic_report,synthetic_report/hard_inside,hardlink_caveat,hardlink_inside,28,success,True,True,True,True,False,True,reject,,True,,blocked,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; metadata_behavior: expected preserved, got blocked",False,3.229323,255,"custom_reject_special (REAL): blocked – ""linkname 'synthetic_report/safe.txt' not found"""
custom_reject_special_files_filter,T024,hardlink_outside,example_note,example_note/hard_evil,hardlink_caveat,"hardlink_outside,naive_negative",22,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.493847,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T025,special_file,example_project,example_project/dev_null,special_file_caveat,special_file,24,error,True,False,True,True,False,True,reject,,True,,blocked,,,,,,,True,,False,2.156053,252,custom_reject_special (REAL): blocked – special file rejected: example_project/dev_null
custom_reject_special_files_filter,T026,fifo_file,test_widget,test_widget/my_fifo,special_file_caveat,fifo_file,19,error,True,False,True,True,False,True,reject,,True,,blocked,,,,,,,True,,False,2.0943,247,custom_reject_special (REAL): blocked – special file rejected: test_widget/my_fifo
custom_reject_special_files_filter,T027,permission_metadata,fictional_event,fictional_event/suid_bin,metadata_caveat,permission_metadata,24,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.785526,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T028,permission_metadata,toy_archive,toy_archive/executable.sh,metadata_caveat,permission_metadata,25,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.817126,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T029,ownership_metadata,demo_payload,demo_payload/owned.txt,metadata_caveat,ownership_metadata,22,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.818472,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T030,mtime_metadata,sample_bundle,sample_bundle/timed.txt,metadata_caveat,mtime_metadata,23,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.820175,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T031,pax_metadata,synthetic_report,synthetic_report/pax.txt,metadata_caveat,pax_metadata,24,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.984828,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T032,duplicate_member,example_note,example_note/dup.txt,safe_member,duplicate_member,20,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.389484,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T033,duplicate_member,example_project,example_project/conflict,safe_member,duplicate_member,24,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,6.136892,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T034,partial_extraction,test_widget,test_widget/partial.txt,metadata_caveat,partial_extraction,23,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.397161,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T035,data_filter,fictional_event,fictional_event/safe.txt,filter_behavior,data_filter,24,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,7.238986,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T036,tar_filter,toy_archive,toy_archive/safe.txt,filter_behavior,tar_filter,20,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,5.028343,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T037,fully_trusted_filter,demo_payload,demo_payload/safe.txt,filter_behavior,fully_trusted_filter,21,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,6.201191,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T038,default_filter,sample_bundle,sample_bundle/safe.txt,filter_behavior,default_filter,22,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.866822,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T039,custom_filter,synthetic_report,../traversal.txt,filter_behavior,"custom_filter,traversal_path,naive_negative",16,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.532233,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T040,custom_filter,example_note,example_note/link_evil,filter_behavior,"custom_filter,symlink_outside,naive_negative",22,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.540965,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T041,custom_filter,example_project,example_project/dev_zero,filter_behavior,"custom_filter,special_file",24,error,True,False,True,True,False,True,reject,,True,,blocked,,,,,,,True,,False,2.308696,252,custom_reject_special (REAL): blocked – special file rejected: example_project/dev_zero
custom_reject_special_files_filter,T042,list_before_extract,test_widget,test_widget/listme.txt,filter_behavior,list_before_extract,22,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.253735,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T043,extractfile_only,fictional_event,fictional_event/readme.txt,filter_behavior,extractfile_only,26,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.223402,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T044,zipfile_contrast,toy_archive,toy_archive/zip_safe.txt,zipfile_contrast,zipfile_contrast,24,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.321792,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T045,zipfile_contrast,demo_payload,../zip_traversal.txt,zipfile_contrast,"zipfile_contrast,traversal_path,naive_negative",20,error,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,3.090627,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T046,archive_bomb_not_tested,sample_bundle,sample_bundle/bomb.txt,external_truth_not_tested,archive_bomb_not_tested,22,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,8.352393,220,custom_reject_special (REAL): regular file/directory allowed
custom_reject_special_files_filter,T047,archive_bomb_not_tested,synthetic_report,synthetic_report/size_bomb.txt,external_truth_not_tested,archive_bomb_not_tested,30,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,6.175423,220,custom_reject_special (REAL): regular file/directory allowed
